RecordingName,Transcription,Start,End,Emotion,category
Ses05F_impro05_M033,"Well, of course not because you've got your backpack with you the whole time.  Now, if you--you said this was a travel bag.  Why weren't you carrying it on if it was so important?",250.96,258.66,NEUTRAL STATE,test
Ses05F_impro05_M034,"Uh, so it was really heavy.",259.25,262.14,NEUTRAL STATE,train
Ses05F_impro05_M035,"Well, you know what, it could still turn up, but until then I can offer you this fifty dollar voucher.",264.9292,271.51,FRUSTRATION,test
Ses05F_impro05_M036,"I'm sorry, ma'am, there's nothing else I can do.  My hands are really tied here.  I really wish there was something else I could do for you.",271.56,278.31,NEUTRAL STATE,train
Ses05F_impro05_M037,Well I don't know why you wouldn't believe that.,278.56,280.91,NEUTRAL STATE,validate
Ses05F_impro05_M038,"Obviously, I'm doing everything that I can here.",280.97,283.44,FRUSTRATION,train
Ses05F_impro05_M039,"Well, I have no way to give you more money.  I'm giving you as much money as I can, and figuring- as far as figuring out where you bag is-",289.83,296.59,NEUTRAL STATE,train
Ses05F_impro05_M040,makes up?,298,299.46,NEUTRAL STATE,train
Ses05F_impro05_M041,"The airline makes these rules, mom ma'am.",301.53,304.58,NEUTRAL STATE,train
Ses05F_impro05_M042,I've gone into the computer.  I told you exactly what I can see in the computer that your luggage did arrive here.,306.9,313.58,ANGER,test
Ses05F_impro05_M043,"Well, you can take my stinking fifty dollar voucher and go home and wait and see if your luggage turns up. And if it does, then we'll deliver it to you.",319.46,326.9644,FRUSTRATION,train
Ses05F_impro05_M044,"I have no guarantee, absolutely not.",326.98,329.3014,FRUSTRATION,test
Ses05F_impro05_M045,How can I guarantee finding your luggage when it's lost?,330.6,334.14,FRUSTRATION,train
Ses05F_impro05_M046,"Right, well, when you're at home and you lose something, do you guarantee that you're going to find it later on?",337.52,342.54,FRUSTRATION,test
Ses05F_impro05_M047,"Well, it sounds to me like you're being ridiculous",343.97,346.4064,FRUSTRATION,test
Ses05F_impro05_M048,Right.,355.62,357,NEUTRAL STATE,validate
Ses05F_impro05_M049,"I understand that, ma'am, but things get lost.  There's nothing I can do about that.  Things happen.  Accidents happen.",358.1,365.26,FRUSTRATION,validate
Ses05F_impro05_M050,"And while I really would love to be able to hand you your bag right now, obviously I can't do that.",365.3,370.53,NEUTRAL STATE,test
Ses05F_impro05_M051,So you'd like the fifty dollar voucher?,371.63,374.16,NEUTRAL STATE,test
Ses05F_impro05_M052,"Okay, just fill out these three forms, and um- you'll- we'll have that sent to you within the next three weeks and, of course, we'll definitely keep an eye out for your bag.",375.1,385.14,NEUTRAL STATE,train
Ses05F_impro05_M053,You have a wonderful day.,386.39,388.27,NEUTRAL STATE,train
Ses05F_impro06_F000,A good friend of mine passed away the other day.,10.2102,15.607,SADNESS,train
Ses05F_impro06_F001,"Oh they had some pretty progressive cancer,",21.25,27.558,SADNESS,train
Ses05F_impro06_F002,"metastasized and it was old and they knew that it wasn't looking good, but-",27.9065,35.54,SADNESS,test
Ses05F_impro06_F003,Yeah.  We were.  Pretty close.,42.81,47.26,SADNESS,train
Ses05F_impro06_F004,[BREATHING],48.5,49.98,SADNESS,test
Ses05F_impro06_F005,Kind of.,58.21,59.57,SADNESS,validate
Ses05F_impro06_F006,"It's hard to watch when it's painful for them, you know.",60.2,64.53,SADNESS,train
Ses05F_impro06_F007,"I just, I don't know.",69.57,71.54,SADNESS,train
Ses05F_impro06_F008,I know.,71.58,73.94,SADNESS,train
Ses05F_impro06_F009,And he could of...  He was pretty awesome,75.39,79.42,SADNESS,train
Ses05F_impro06_F010,"Uh,  We grew up together.",85.31,87.73,SADNESS,train
Ses05F_impro06_F011,"Yeah, he kind of did a lot of things, but we acted together, sometimes.",92.22,99.8,SADNESS,train
Ses05F_impro06_F012,"I feel really bad for his family, you know.",103.51,107.64,SADNESS,test
Ses05F_impro06_F013,"It must be really, really hard to lose a child.",108.76,111.93,SADNESS,test
Ses05F_impro06_F014,"Yeah.  And they were really supportive, like through the whole process, but-",114.17,119.6,SADNESS,train
Ses05F_impro06_F015,[BREATHING],120.66,122.32,SADNESS,train
Ses05F_impro06_F016,I can't imagine what his- what his parents are going through.,123.95,128.74,SADNESS,test
Ses05F_impro06_F017,"Yeah, I'm just going to miss him.",136.68,140.13,SADNESS,train
Ses05F_impro06_F018,Thank you.,143.27,144.78,SADNESS,train
Ses05F_impro06_F019,"Yeah, they're going to do some sort of memorial service or something.",148.77,153.87,SADNESS,train
Ses05F_impro06_F020,Thanks.,157.29,158.69,SADNESS,train
Ses05F_impro06_F021,"It's really bizarre, you know, when you know somebody really well, and then...",159.87,164.77,SADNESS,validate
Ses05F_impro06_F022,something happens and they die and it's like-,165.58,172.29,SADNESS,train
Ses05F_impro06_F023,"really hard to imagine that like you're going to continue to live, and that person's just going to have stopped.",172.54,179.2,SADNESS,train
Ses05F_impro06_F024,[BREATHING],185.95,187.51,SADNESS,train
Ses05F_impro06_F025,yeah.,200.27,202.12,SADNESS,test
Ses05F_impro06_F026,It's hard to say good-bye.,203.31,207.27,SADNESS,test
Ses05F_impro06_F027,[BREATHING],208.73,210.52,SADNESS,test
Ses05F_impro06_F028,[LAUGHTER],215.35,217.15,SADNESS,test
Ses05F_impro06_F029,yeah yeah.,220.78,222.76,SADNESS,train
Ses05F_impro06_M000,What's wrong Melissa?,6.3966,9.3642,SADNESS,train
Ses05F_impro06_M001,"Oh no, I'm so sorry. What happened?",15.67,21.0373,SADNESS,train
Ses05F_impro06_M002,That's the worst.  I'm so sorry.  Did you know him well?,36.29,43.35,SADNESS,train
Ses05F_impro06_M003,"I am so sorry,  It's-",50.17,53.88,SADNESS,train
Ses05F_impro06_M004,It's the worst when they go like that. [GARBAGE] Was he young?,54.92,58.55,SADNESS,validate
Ses05F_impro06_M005,"Absolutely, absolutely.",64.24,67,SADNESS,train
Ses05F_impro06_M006,It's the think,67.72,69.16,SADNESS,test
Ses05F_impro06_M007,There's no reason for it.,70.51,72.26,SADNESS,validate
Ses05F_impro06_M008,Yeah?  What'd he do?  What did they do?  How'd you know him?,78.95,85.56,SADNESS,test
Ses05F_impro06_M009,yeah.,87.32,88.83,SADNESS,train
Ses05F_impro06_M010,"Is he an actor too, or-?",90.25,92.81,NEUTRAL STATE,train
Ses05F_impro06_M011,"Yes of course, of course.",107.03,109.2,SADNESS,test
Ses05F_impro06_M012,Was he very close to his family?,111.47,114.06,NEUTRAL STATE,test
Ses05F_impro06_M013,yeah.,119.18,120.8577,NEUTRAL STATE,test
Ses05F_impro06_M014,Of course not.  You have no idea what it's like to lose a kid.,129.24,133.91,SADNESS,validate
Ses05F_impro06_M015,"Of course. If there's anything I can do, you just let me know.  Okay?",140.2,144.25,NEUTRAL STATE,train
Ses05F_impro06_M016,Of course.,144.29,145.99,HAPPINESS,test
Ses05F_impro06_M017,Is there a funeral planned? or-,146.36,149.21,NEUTRAL STATE,train
Ses05F_impro06_M018,"Cool, Well, If you want me to go with you, I will.",155.06,157.7158,NEUTRAL STATE,validate
Ses05F_impro06_M019,No problem.,158.05,159.89,NEUTRAL STATE,validate
Ses05F_impro06_M020,"Right, it just doesn't make any sense, it's not real.  It doesn't feel real.",178.74,184.46,SADNESS,train
Ses05F_impro06_M021,yeah.,184.7,186.34,NEUTRAL STATE,train
Ses05F_impro06_M022,"Do you know what, it's going to pass,eventually, I mean it'll never pass, it'll always be there, and you'll always remember and everything like that, but you know.  It'll get easier I guess.",187.9,200.71,NEUTRAL STATE,train
Ses05F_impro06_M023,That's the best way to put it.,201.61,203.7,NEUTRAL STATE,test
Ses05F_impro06_M024,Absolutely.,207.09,209.07,NEUTRAL STATE,train
Ses05F_impro06_M025,"Do you know what, if it was me that died, I'd really want you to be crying and being really upset too any way. So, I think you should definitely do this, because it's trying what it's supposed to be.",210.48,221.85,NEUTRAL STATE,train
Ses05F_impro07_F000,So guess what.,2.7258,4.66,EXCITED,test
Ses05F_impro07_F001,I got into college.,5.02,7.81,EXCITED,test
Ses05F_impro07_F002,U.S.C..,9.23,10.25,EXCITED,test
Ses05F_impro07_F003,yeah.,11.08,12.57,EXCITED,validate
Ses05F_impro07_F004,No.,13.65,14.79,EXCITED,test
Ses05F_impro07_F005,I'll stay in town.,14.97,16.7,EXCITED,train
Ses05F_impro07_F006,Uh- I don't know.,19.37,21.68,HAPPINESS,validate
Ses05F_impro07_F007,"Well, I don't want to, I don't want to live with my mom.",24.01,27.77,NEUTRAL STATE,train
Ses05F_impro07_F008,Whoa.  What an idea.  Where would you want to live?,30.8,35.79,EXCITED,test
Ses05F_impro07_F009,That's fine.  You don't have to go to school to live near U.S.C..,41.98,45.04,EXCITED,train
Ses05F_impro07_F010,Fair enough.,47.74,49.74,EXCITED,train
Ses05F_impro07_F011,"Whoa, this is going to be so much fun.",49.76,52.88,EXCITED,train
Ses05F_impro07_F012,"Thank you. I know, I'm really, really, really excited.",54.16,58.26,EXCITED,train
Ses05F_impro07_F013,"I know they have a really, really great program for what I want to do.",60.24,64.57,EXCITED,train
Ses05F_impro07_F014,Can we for real live together?,70.8,73.34,EXCITED,train
Ses05F_impro07_F015,awesome.,75.27,76.66,EXCITED,train
Ses05F_impro07_F016,So should we get a place near campus? or-,77.12,79.84,EXCITED,train
Ses05F_impro07_F017,okay.,85.88,87.12,EXCITED,train
Ses05F_impro07_F018,not yet.,88.05,89.47,EXCITED,train
Ses05F_impro07_F019,That happens. That happens at time,90.67,93.07,EXCITED,test
Ses05F_impro07_F020,yeah.,93.63,94.51,EXCITED,validate
Ses05F_impro07_F021,It's going to be ridiculous.  It's going to be so cool.,95.57,98.8,EXCITED,test
Ses05F_impro07_F022,I'm not going to make fun of you.,101.17,103.45,EXCITED,test
Ses05F_impro07_F023,"[LAUGHTER] Oh, I'm going to be working too, I mean.",104.24,108.42,EXCITED,validate
Ses05F_impro07_F024,I- I hear the same.,117.3,119.36,EXCITED,test
Ses05F_impro07_F025,"I don't know how I feel about that, but-",119.44,121.72,EXCITED,train
Ses05F_impro07_F026,oh yeah.,123.69,124.93,EXCITED,validate
Ses05F_impro07_F027,oh yeah.,125.05,126.54,EXCITED,validate
Ses05F_impro07_F028,"[LAUGHTER] Oh, it'll be awesome, that's for sure.",129.9,133.96,EXCITED,train
Ses05F_impro07_F029,Better than if I'd picked up and moved to Boston.,135.73,139.15,EXCITED,test
Ses05F_impro07_F030,[LAUGHTER] by yourself.,144.47,146.71,EXCITED,train
Ses05F_impro07_F031,you'd be that kid,147.16,149.35,EXCITED,train
Ses05F_impro07_F032,"living near campus, and not going to school.",149.5,152.36,EXCITED,validate
Ses05F_impro07_F033,[LAUGHTER],158.12,160.02,EXCITED,train
Ses05F_impro07_F034,yeah.,162.81,164.04,EXCITED,train
Ses05F_impro07_F035,We should go apartment shop-er-hunting.,169.44,172.37,EXCITED,test
Ses05F_impro07_F036,Let's go tomorrow.,172.66,174.02,EXCITED,train
Ses05F_impro07_F037,yeah.,174.65,175.73,EXCITED,train
Ses05F_impro07_F038,Woo-,177.21,179.14,EXCITED,validate
Ses05F_impro07_F039,exciting.,179.6,180.76,EXCITED,validate
Ses05F_impro07_M000,what,4.24,5.2953,EXCITED,train
Ses05F_impro07_M001,"Shut up.  What'd you get, where'd you get accepted to? please",7.15,10.08,EXCITED,train
Ses05F_impro07_M002,"Oh, sweet.",10.11,12.34,EXCITED,test
Ses05F_impro07_M003,So you're not going to leave me.,12.36,14.26,EXCITED,test
Ses05F_impro07_M004,"oh, good good good good good good.",14.45,17.7449,EXCITED,train
Ses05F_impro07_M005,Are you going to live on campus?  Where are you going to live?,17.7762,19.94,EXCITED,train
Ses05F_impro07_M006,Uh! stay over here.  Like travel to school. because you are so close to me,21.06,25.82,EXCITED,validate
Ses05F_impro07_M007,"Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together.",27.2,31.37,HAPPINESS,train
Ses05F_impro07_M008,That'll be awesome.,31.62,34.09,EXCITED,train
Ses05F_impro07_M009,"I don't know.  Well.  I wouldn't mind living by the U.S.C. campus, you know, but I'm not going to go to school right now, so.",34.9,42.61,EXCITED,train
Ses05F_impro07_M010,I know.,43.43,44.9,EXCITED,validate
Ses05F_impro07_M011,But I'd love to go all the US- all the U.S.C. parties and do all that crazy stuff with you.,44.94,50.17,EXCITED,train
Ses05F_impro07_M012,it is going to be so much fun. Yes.,50.66,53.3286,EXCITED,test
Ses05F_impro07_M013,Uh! I'm so happy that you're not going to go away.,53.3599,55.99,EXCITED,train
Ses05F_impro07_M014,"Oh, I bet you're going to love it too.  You always wanted to go to U.S.C..",56.79,60.95,EXCITED,train
Ses05F_impro07_M015,"You're going to have so much fun.  And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.",63.73,71.24,EXCITED,train
Ses05F_impro07_M016,"Sure, why not.  I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.",72.37,77.5,EXCITED,train
Ses05F_impro07_M017,That'll be great. That'll be great.,79.03,81.54,EXCITED,test
Ses05F_impro07_M018,"We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?",81.57,88.16,EXCITED,validate
Ses05F_impro07_M019,"Yeah, me either.",89.22,90.16,EXCITED,train
Ses05F_impro07_M020,"[garbage] I know, I know, I know, we'll figure it out.  Right?  [garbage] it is going to be so much fun.",90.17,96.2,EXCITED,test
Ses05F_impro07_M021,"You can't make fun of me because I'm not going to school, though, because I'm going to be working though.",97.78,101.5,EXCITED,validate
Ses05F_impro07_M022,I'll have to make money and support us.,102.45,104.76,EXCITED,test
Ses05F_impro07_M023,"Well, yeah, of course, but you're going to be working on your school stuff too, and partying that takes up a lot of time, right, especially at U.S.C., I hear it's a big party college.",107.77,118.16,EXCITED,train
Ses05F_impro07_M024,Woo- I I do.,118.97,122.64,EXCITED,test
Ses05F_impro07_M025,I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.,122.65,128.77,EXCITED,train
Ses05F_impro07_M026,You're a wild and crazy woman.,128.8,131.53,EXCITED,validate
Ses05F_impro07_M027,"Uh huh, it will be awesome.",132.69,136.23,EXCITED,train
Ses05F_impro07_M028,"Oh, man, I'd have been so mad at you.  I'd have been so mad at you, because, what could I have done,",137.96,143.97,EXCITED,train
Ses05F_impro07_M029,"living near the U.S.C. campus by myself, not going to school there. just really pathetic and sad.",143.98,149.67,EXCITED,train
Ses05F_impro07_M030,"Exactly.  Mooching off of all like the college experiences, that would've been me but you have saved me from that disaster. Thank you. Thank you very much.",151.02,161.48,EXCITED,train
Ses05F_impro07_M031,"Oh, it's going to be so much fun.",161.57,163.08,EXCITED,train
Ses05F_impro07_M032,"Well, congratulations. and to me too, because now I get to-have-",164.35,170.8,EXCITED,validate
Ses05F_impro07_M033,That's a good idea.,171.63,173.14,EXCITED,train
Ses05F_impro07_M034,"Tomorrow, tomorrow, tomorrow-",173.65,175.54,EXCITED,validate
Ses05F_impro07_M035,"Good.  We'll have to have one soon, you're going to have to go to school in a couple of months.",175.55,178.95,EXCITED,test
Ses05F_impro07_M036,"Oh God, it's awesome... There's going to be tons of places. [garbage]",179.0466,185.33,EXCITED,train
Ses05F_impro08_F000,"Hi, sir.  How can I help you?",1.9734,3.72,NEUTRAL STATE,validate
Ses05F_impro08_F001,Okay.,17.73,18.88,NEUTRAL STATE,train
Ses05F_impro08_F002,"[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.",27.86,32.31,NEUTRAL STATE,validate
Ses05F_impro08_F003,"I kwon, it is ridiculous",36.61,39.34,NEUTRAL STATE,train
Ses05F_impro08_F004,"yeah, I understand.",39.37,41.57,NEUTRAL STATE,train
Ses05F_impro08_F005,Uh- when's when's-,42.12,45.66,NEUTRAL STATE,train
Ses05F_impro08_F006,Sir-,47.2,48.4,FRUSTRATION,train
Ses05F_impro08_F007,"If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.",48.73,61.77,NEUTRAL STATE,validate
